x,y,y2
-1.2896542241033755,-29.313823205723768,-26.2756404876709
0.02143737193053552,0.40257281966092295,0.41237860918045044
1.777632361854576,41.090063220401646,36.16073226928711
0.36777671209966895,9.67387839663824,7.462314128875732
0.9386813048839941,21.75656364686312,19.083404541015625
0.10215207767493918,1.1001404890833792,2.055372714996338
-0.3581369093026768,-8.049896947774345,-7.314073085784912
-0.8702026185677293,-19.08789301404597,-17.737462997436523
1.3629330522486647,30.696158748794375,27.719289779663086
-0.1672498558938414,0.3812083784673743,-3.428457736968994
-1.1854519317822125,-27.32676544122259,-24.154542922973633
2.8313050902800527,60.96533825123072,57.60884094238281
-0.9851622707092402,-23.34513501011555,-20.077531814575195
2.0713623344631866,44.533690505666726,42.1397705078125
1.191568271112329,27.67201019466254,24.231061935424805
1.3739826270815874,29.515518563856524,27.944211959838867
1.2348465743613692,28.10147829522914,25.112018585205078
-2.0203069279857915,-43.97273404608805,-41.14849090576172
-0.12429477929946571,-2.114387341344999,-2.5540826320648193
-0.4869145124194184,-12.558060819358177,-9.935415267944336
-2.85629161801744,-61.10526616678405,-58.16543960571289
1.1050739439547574,23.202773296340006,22.470420837402344
1.159152144436,26.114547180131513,23.57121467590332
-0.23948930299368223,-5.130972673831925,-4.898932933807373
-0.49597941461848966,-13.073977650847977,-10.119935989379883
0.5251114631790341,11.453224561245975,10.664952278137207
-0.20278121027221765,-7.349555325360914,-4.151718616485596
1.3861432662822462,26.98034298208127,28.191747665405273
0.20508810754408896,4.961470039347784,4.150694370269775
1.901247837670587,42.78154436394137,38.676998138427734
-0.5443443738066918,-13.510894870921593,-11.104432106018066
1.0691438934567692,22.73380650215067,21.739044189453125
-0.6355959582367475,-13.728714475722954,-12.96191120147705
-1.0488346166314026,-23.226893818364506,-21.37361717224121
-0.4682525017087743,-10.03836523409604,-9.55553913116455
0.17916131752033015,6.881532465321904,3.6229395866394043
-0.09137984411645687,-2.222155349310089,-1.8840802907943726
-0.1830222438182588,-3.734312699376392,-3.749513864517212
-0.4734447218061778,-7.314799371802913,-9.661230087280273
0.3426481338580272,7.847586293046291,6.950808048248291
-1.255371776535151,-26.950140758262556,-25.577800750732422
-0.09722758862914248,-1.4351055092464782,-2.0031144618988037
0.09477371708301371,0.9462857273353946,1.905181884765625
0.4735461206279431,13.137442609501806,9.615310668945312
-0.36698954245260884,-6.666265012275227,-7.4942731857299805
-1.3350490352337623,-25.975396157049,-27.199676513671875
-1.291755997805394,-30.57334758806787,-26.318422317504883
1.1032949554242215,21.824668992284252,22.4342098236084
1.0058142735655802,20.021669503051665,20.449934005737305
1.6108305218066377,33.12878824752621,32.765384674072266
1.0131654809642328,20.891345065063177,20.599571228027344
-0.30133904573966164,-7.779332384942764,-6.157919883728027
1.603723605187711,34.74921174060547,32.62071990966797
-0.8536631958558168,-23.950443550237715,-17.400793075561523
-0.5823214251450358,-14.323322538467199,-11.877476692199707
-0.7806666365534453,-16.416013731985014,-15.914907455444336
-0.9356832135061995,-24.78169430412311,-19.070356369018555
-0.7939893581968208,-17.682392718776,-16.186098098754883
-1.915578245454181,-43.09914262772428,-39.01668167114258
0.3669155675467331,10.653046294001497,7.444784641265869
-0.23349544340856224,-3.7615813388463897,-4.7769246101379395
-0.1285608243305998,-2.9337123046365807,-2.640920400619507
-1.0603629199402675,-21.32061711007694,-21.60828399658203
0.9245561890134005,18.584256977332057,18.795879364013672
-0.25059984243815425,-3.383963316930733,-5.125093936920166
-0.9061115508551828,-22.55367157473911,-18.468408584594727
0.4119853996699015,10.90589277607077,8.36220645904541
0.7260833372519665,13.359730159463345,14.755849838256836
-0.7661376793650353,-18.50940853185583,-15.619161605834961
0.5366773989888864,9.537764402233906,10.900383949279785
-0.4792272959126843,-12.057779936690027,-9.778937339782715
-0.48754649363717617,-10.631071823060278,-9.94827938079834
-2.3816870434679416,-50.605525766238344,-48.50458908081055
-0.13749331488721225,-2.3090616050972432,-2.8227462768554688
-1.10230960231009,-25.872876320095784,-22.462133407592773
0.7617925435378771,17.01319950104946,15.482730865478516
-0.41393674724163276,-9.972148579640942,-8.449910163879395
-0.8273675068632843,-17.92601681284365,-16.865528106689453
0.8794336041779202,17.154527118757933,17.877384185791016
-2.2334454665439165,-49.530564464528304,-45.4870491027832
0.0703091733563764,-1.9529792164371655,1.4071921110153198
-0.18315022564862615,-3.6914974741035955,-3.7521190643310547
-0.7269680826125824,-13.379305758870434,-14.821843147277832
-0.8131072972636705,-16.955346759868206,-16.575254440307617
-0.27049699427394697,-6.472283705091075,-5.530112266540527
0.11396328737347618,2.501571415054233,2.2957966327667236
0.020450343198326996,3.0897996406497588,0.39228707551956177
0.09201420878561217,3.4906192163027874,1.8490104675292969
-0.6406225597939311,-10.61074894282697,-13.064229965209961
-1.8113123187463587,-41.908015215065326,-36.894287109375
0.06505943718578522,3.6133761153225064,1.3003307580947876
-0.7436646153353464,-15.159722151413042,-15.161709785461426
-0.5923451471005196,-13.319694355103683,-12.081515312194824
-1.9844098688368703,-43.261251975404505,-40.417789459228516
0.8996625894435147,23.647440928367978,18.289155960083008
-1.375754890047343,-29.43131448648031,-28.02826690673828
-0.9128447058531985,-24.001254613932446,-18.605466842651367
-0.012878475480561886,0.8287448471778823,-0.2861400842666626
-0.5866412293892664,-14.428003699622028,-11.965409278869629
-1.3273945577932105,-31.515855090016352,-27.043867111206055
-0.3318472886094747,-6.037473935757129,-6.778932094573975
1.1441768588584842,22.719962087022452,23.266382217407227
-0.10734079696689451,-0.15262535988698778,-2.208974599838257
-0.6958615648534668,-17.732211880477294,-14.188652038574219
0.009185482104740668,-0.3776797140831647,0.16298440098762512
-0.2491111253422129,-7.038963919248593,-5.094790458679199
-0.7153762448477865,-15.12679176863219,-14.585884094238281
-0.4446226473010244,-7.954246032859002,-9.074539184570312
-0.16637615313016668,-4.229641598815323,-3.410673141479492
-0.5274230227291229,-12.67257244998433,-10.759988784790039
1.5518437691960736,32.25160914800273,31.56467628479004
1.2348293579468597,27.142875263105413,25.111665725708008
-0.36470953016181223,-8.289357946747309,-7.447862148284912
0.15992040582366704,1.842126097162844,3.2312800884246826
-0.26001976548429595,-6.004108812048287,-5.316842555999756
-0.3535492642550411,-9.763136719176263,-7.220688819885254
-0.4406794767197977,-10.643742520176007,-8.994274139404297
-1.2794048176768114,-25.269107620326167,-26.067005157470703
1.1647637100789907,27.6641378316562,23.685440063476562
-1.3547903366398455,-30.87940056114222,-27.60152244567871
0.9023781325411568,17.860826796331338,18.344432830810547
1.162050100613384,23.741115919121782,23.630203247070312
0.3726484377312537,10.3270471963687,7.56148099899292
-0.6312839244335173,-15.645017508712703,-12.874136924743652
0.12462751166296765,3.071206396355473,2.5128729343414307
0.003740570489055426,-0.5545888758313786,0.05215011537075043
-2.2008974209495773,-46.19424909572138,-44.82451629638672
-0.48049353013418655,-8.958324924606778,-9.80471134185791
-1.5375152656301092,-31.64956476453889,-31.320993423461914
-1.2863316524521509,-27.979539044467842,-26.2080078125
0.1296015141245865,-0.09709745956553029,2.614121437072754
0.9173856614904361,19.478898161172708,18.649917602539062
-1.4402109809110477,-32.419785677378634,-29.340307235717773
-0.08122207382618749,-1.1102684336628954,-1.6773130893707275
0.6543960317323387,13.655563783182577,13.296614646911621
-1.0396215028814144,-23.51186643527857,-21.186080932617188
-0.694901606705685,-11.540255440558852,-14.169110298156738
-1.0157604136956655,-21.186054546950974,-20.700374603271484
-2.153602463998846,-44.7782970208648,-43.86179733276367
-0.15665011518194802,0.8249621509009546,-3.212693929672241
-0.0780279564883758,0.538898037965496,-1.6122950315475464
0.05496575084020357,-0.7526321737668946,1.0948679447174072
-1.8123384678536414,-40.20265050755214,-36.91517639160156
0.14867593954312328,5.56174459721055,3.002392292022705
1.2082498881686414,23.74555113171766,24.570627212524414
0.5015008050082214,10.32591602237266,10.184343338012695
0.02678487522668884,-1.6204532045086335,0.5212301015853882
-0.058511785983010704,-4.560666609861987,-1.2150322198867798
-0.2854111311650464,-4.83327278459739,-5.83369779586792
2.3603537068591334,50.355110408275664,48.02235794067383
0.3302446093452025,9.037545620255969,6.698326587677002
-1.5483704516405106,-34.19352668364632,-31.54195785522461
-0.4423279036128505,-8.9426550090013,-9.02782917022705
-0.6844202383212995,-14.843392989031369,-13.955756187438965
1.0976537632250674,23.26278168847116,22.319379806518555
0.21866764601334931,4.676520599728455,4.4271135330200195
1.059989145727233,22.391844797601077,21.55269432067871
-0.5793664473127931,-11.01275009602314,-11.817326545715332
0.301416624919473,9.335062025042655,6.111516952514648
-0.8315024565919875,-19.86865055365645,-16.949697494506836
-2.5123470077483105,-55.84134031515794,-51.164249420166016
0.5373162997435066,11.713196289972458,10.913389205932617
0.24390406153813482,4.6290882643177715,4.940815448760986
-0.5583420245889509,-16.213736877614313,-11.389363288879395
2.806811330504106,61.38983512170159,57.110260009765625
0.23068707170677274,5.927242705979736,4.671775817871094
1.358889634419524,26.17172015864644,27.63698387145996
-0.09409778651284355,-3.220521620080899,-1.9394055604934692
1.2136832964249291,25.900707900808634,24.68122673034668
-1.0645417283512584,-27.03515366165973,-21.69334602355957
1.4530468712109113,31.674952968859422,29.55360984802246
-1.2213015863900125,-22.76548708768156,-24.884281158447266
0.4942016054429908,10.546782377663895,10.035764694213867
-0.010153597745737352,3.0679907512548823,-0.2306736409664154
-1.3283344196321636,-27.298515059584997,-27.062997817993164
-0.6979238358615835,-16.29461926660946,-14.230629920959473
0.2731162825209726,5.42739122644212,5.535447120666504
